npv_eur,irr
447730954.90798193,0.093840345903134
470952379.0075565,0.09510889077632756
212110664.13134655,0.08420215720736487
121391254.5716071,0.07888792179350654
518312811.4139067,0.09703818230312154
292323259.92605263,0.08772562309287008
395555699.2206802,0.09265828068342231
257202196.140301,0.08662855405896763
345560174.5246175,0.08976194846803058
164423317.8095598,0.08171296867686567
881031014.4087183,0.1064272180537066
631574341.0323956,0.09967073115317034
388611749.0866802,0.09239079744227692
271251835.3565636,0.08621569492909849
372490515.094171,0.09090089857970415
467259017.5430795,0.09450033129343464
331442068.572207,0.08936713386758503
490394865.43094224,0.09603972906630431
226780217.08400416,0.08450112339048302
249541022.9259932,0.08619021902317812
330327028.3659227,0.08961646529051963
646491087.486837,0.10027922229026405
882117281.5874918,0.10648661937946827
179398367.89647806,0.08260133968847835
369081286.06246734,0.09077896465503645
1017489138.144376,0.10967457030303976
480327955.345562,0.09492274561841439
253610578.66794813,0.08589014779667965
39769122.01754928,0.07340940719833444
2891964.6603818163,0.07025906778769442
482728978.5250783,0.0950464518070871
260933759.36759162,0.0859134036237991
223107528.32477447,0.08453144185381599
268322927.46240646,0.08728561771349728
493730380.54285014,0.09587857721202125
428323042.1366972,0.09291420018013141
1053125175.1951569,0.11066665629545244
285787227.0396975,0.0870349208901927
212530312.64801478,0.08344041981398666
894628299.0934225,0.10637583659495445
617525648.0179437,0.09923262795117621
403585626.0651507,0.09225370444027875
367400526.43820554,0.09109862548943293
345852054.887082,0.08961590873198597
875377841.5961497,0.10627001748201384
507864506.04249287,0.09593005908528691
416497134.42423403,0.09278238703073853
351706910.09797823,0.09097217350257616
789941809.3188658,0.10503351013647137
106113120.10740866,0.07822239837240288
87150560.92063531,0.07662336507415024
23720652.52729203,0.07200395279895337
223424445.05822313,0.08495958347227643
544079272.111594,0.0970998094887691
108648491.05240813,0.07814353020837256
235056854.77932385,0.08530250834365141
231697604.77103668,0.0845133716565916
106650721.2443213,0.07826733676392032
179745712.42903987,0.08245294193347966
81743105.11306871,0.07658735567871086
505652978.48479337,0.09542896587435
253322008.84599054,0.08582569851780587
421512145.1961634,0.0936190446792994
150559660.42500734,0.08086532800698217
-24878144.2871619,0.06764414067664903
360970096.04831696,0.09061252757085489
544654463.6919237,0.09733907435532793
380937596.3589722,0.09137473626074803
435597934.77187884,0.09319153877732143
596078289.2078853,0.09865263314494031
696153485.9795138,0.10149757023299324
407897919.59846187,0.09265140399300521
365520426.1837056,0.09127960123896703
810599213.235238,0.10476702129755289
142488643.4837149,0.08033756158084966
162415554.61931846,0.08136985092366326
388942857.7657591,0.09168063463842055
479223321.0335252,0.09442932087625863
1036659419.4186714,0.10946645651937573
-12245449.764346654,0.06885041600245445
436168333.5862498,0.09276303693159435
498326215.7210157,0.09617553768566671
521469162.6033194,0.09632424301677556
1076123837.3965712,0.11074844129567878
608319805.8592367,0.0992193077648956
1066805047.5977895,0.11066114391074967
549117552.7994695,0.09750889834604347
567476770.3072753,0.09773486595340332
-50799317.26635404,0.06476698757263427
270933943.39757437,0.08629732732690532
211642067.17899346,0.08421662573497972
484866088.50228786,0.09525330748201373
823309976.6995423,0.10509925922422714
40060242.27908564,0.07326119151691235
770673985.4749768,0.1040198976461516
24499773.024090096,0.07216442085071474
184538676.04102844,0.0824980988629368
301514862.56370354,0.08836273440514607
350301638.0335618,0.09021929227200302
1167034956.6081014,0.1125153749207337
225094858.10215217,0.08478335858993084
387842535.2454683,0.09258572471500368
33336562.77372401,0.07283472709634337
752446922.1022238,0.10312541798137367
1172024841.6561937,0.11251683530004547
521948004.51272863,0.09629480981931392
488576674.9100218,0.09496125522916396
382171700.56744456,0.09102825176525878
247183517.19211555,0.08604097595650247
309446928.9923324,0.0884494103895594
665511087.943459,0.10063444961843251
218390963.13901162,0.08475807829912149
312022328.3727729,0.08875369132075235
112778932.03553188,0.0782279752036968
925032086.097898,0.10765761950586565
393555454.97783697,0.09222079434616641
890467720.4457412,0.10656649057725398
536599126.8108363,0.09684538873420095
528118263.75653076,0.0963063459485433
836001060.9959424,0.10504906927212686
482013502.5231072,0.09476446404810661
970771506.9365877,0.10821970051329363
266380181.92578256,0.0864016677850015
377907616.40577084,0.09135545209666907
339438587.15757424,0.08954309135564532
583120491.9084306,0.0987445684088844
76643922.56317583,0.07608025896688736
595907410.682795,0.09856636661062632
198578544.94607595,0.08300384739113992
50696552.145854406,0.07407394516427879
223044216.12757832,0.08465661108627505
410917145.54182947,0.09311767098675855
313886523.80100715,0.08919280667870366
1055259121.8776641,0.1098826796565393
131452908.79904842,0.07991275724376966
-5222537.802916989,0.06951603927418361
563779777.2359339,0.09768974505932997
299434341.4677003,0.0882541400954373
134881453.66494444,0.08004724601355527
751890813.9216235,0.10382621062749786
1412251630.3897586,0.11706506751131385
322719818.9896649,0.08919688518605269
225311515.68019953,0.08474443561070935
416985040.8399439,0.09272658828821977
115221306.5080612,0.07863628762930794
101001087.3669302,0.07777388425790152
260783945.99025735,0.0860631027360149
371282620.3689996,0.09061892660806829
671482801.0967774,0.10066718818848093
292072132.67862004,0.08847434980052638
135744556.11724648,0.0797514143916782
575276379.7078063,0.09755447267420951
534683546.8606723,0.09656009208093874
544976017.0681932,0.09738946566929177
281270343.3897453,0.08754788135550108
566693259.2947462,0.09763898190610658
483638171.6675764,0.09530005844713357
196562345.93175,0.08319697904831312
939791383.569525,0.10735104161187807
273136927.0464354,0.08673290885425566
218987282.7470275,0.0843333678397251
292734615.9527471,0.08816237021744014
265292236.75015593,0.08625469610349064
358417380.0571307,0.09067753653247101
422835155.10216355,0.09257267160319903
91426270.33290234,0.07696079167622169
92295361.31539914,0.07723296861351577
472803881.66310006,0.09505421923960158
159371459.1281196,0.08125191566915235
525235331.240657,0.0963924762286826
569144427.1153128,0.0977289362704447
448755901.1927782,0.09411866783495221
639299697.1578431,0.09985623435947964
234908036.5877137,0.08500366163896804
768495840.9534605,0.10267471310390934
262598682.0453397,0.08674849998983462
997139959.8143234,0.10831474665585196
1010432133.0016663,0.10894394465441935
575370183.7486804,0.09729741289376415
291603826.7596928,0.08773438740519851
377603186.0877711,0.09130026208503216
320620939.2931485,0.08898793491267225
640014549.3906226,0.09967920394025452
163163843.06524408,0.08136536041679011
418303625.556382,0.09222208396789477
478529887.6209402,0.09506677136750495
784803032.237275,0.10427358701681558
259231428.62220722,0.08616595831926176
387758885.567932,0.09157258456703923
911281150.8554275,0.10690936414571817
801782253.3467013,0.1044105750366731
396302619.1501163,0.0921417833267607
523255048.1534212,0.09669626805327419
676647742.7375944,0.10092047240443082
446313396.4193678,0.09292691234543815
1051264942.4759011,0.11038038006070121
1092654649.4617155,0.11118097059688303
344009434.4324631,0.09039635490069418
523171832.95705867,0.09592594533516223
178418933.88456738,0.08216248669203678
73572972.24052306,0.07585473189445532
355785508.34381324,0.09044952776791329
165872216.51810217,0.08128238000484558
573597995.6905806,0.09855374988883464
790307828.2949227,0.10443385717679327
374724084.5735875,0.09166656676622631
407448973.99994856,0.09270505489338554
563061902.3869306,0.09808570022579141
138131876.92509276,0.07986852967187769
245416250.62533653,0.08592763058131678
615637712.0818231,0.09902610629580276
751123103.2171099,0.10266466242363416
427368419.7734033,0.0929270308588603
303954202.6116525,0.08820305020765587
1330519205.8888278,0.11534283933090139
680654841.5821344,0.1024796318052697
1386332777.5135245,0.11649519807185191
581548454.387969,0.09857112366569122
264548771.01028726,0.08629646486175298
666866533.5916233,0.10094124957666305
449673704.5330434,0.09413409598598671
197597182.15475816,0.08311850149102873
275903948.02680826,0.0872326808658084
380196346.9209715,0.0922388312128317
544416945.5364075,0.09685910460662928
817072120.0531745,0.10522768757125475
640806392.5051025,0.09993720091297316
208056215.65561354,0.08355681028994733
708483802.4696352,0.10227323323561627
32865197.958373915,0.07281973648658491
102491018.13706274,0.07793053792948745
1429973989.1669536,0.11766621863867027
394952645.07455605,0.09276963031753885
77398754.4809903,0.07593864914770856
490818151.7688178,0.09510186964822223
594131163.3347225,0.0991321511899511
542562530.7946951,0.09692382382108318
296691811.6341549,0.08739966344030532
665715815.8163669,0.10074251879350511
108334748.04400745,0.07817803872268679
162357800.4479095,0.08151478299670335
128469653.205655,0.07915009492363784
487217310.3362447,0.09528628144025961
194482987.20465323,0.08332551641668616
461473121.691633,0.09443708285727359
348900977.42473954,0.09100408366814586
331448456.267434,0.0897880153629768
504412330.1487347,0.09597949979028923
415882547.0698172,0.09260397541836961
92768714.68584922,0.07706702951504739
363784144.9030341,0.09025012707702541
823302658.8952992,0.10474033400508095
657502993.1246967,0.10085022576327539
393075609.4023762,0.0919025849707932
371508522.35402775,0.09139180581118928
689376300.8914481,0.10210122538821512
154477022.2262258,0.08115154311715099
288047106.226631,0.08759586362390814
217637697.18112123,0.08403975738859681
86532904.04883179,0.07676832139033606
682608341.6006279,0.10113679723576639
635855894.634372,0.10021831997544826
319825502.3985329,0.0894072167946161
93166777.78168762,0.07710223260310858
538487075.0097568,0.0971124358458283
820035539.4497609,0.10445152594749431
527647385.3566649,0.09717476468049063
701723165.9376888,0.10218880971002896
856931000.4586344,0.10591882883719522
1135197316.0045047,0.11232927557160197
440064345.94254,0.09339874429005794
471104485.0465239,0.09529630423015906
327686894.0003668,0.0893004536766021
183765125.01017928,0.08273211990748672
298039456.9996963,0.08780327241839425
908372502.2238412,0.10682022512475355
282190853.3810134,0.08766142028617797
1038165895.5079873,0.10922808411357429
469776121.7033427,0.09499144415959966
430892704.9782852,0.09382456873401852
825678917.7050891,0.10471506196196245
864761979.9063222,0.1064649246730211
534265527.71935546,0.09679407505770252
-10221428.584551163,0.06906158446250756
1073753773.3932648,0.11050338815021447
81909010.88766643,0.07623866212404584
429014762.35515475,0.09334513475852878
654423603.7237363,0.10045694251335201
269571828.14999175,0.08704274937150223
404629081.38108915,0.09202821414033087
