npv_eur,irr
1447598332.2672968,0.13129097115825386
309074797.67338526,0.08884547300220737
-1205158258.6390748,0.02732331194614108
-1010833551.0625666,0.021873329429657515
2819863047.076479,0.194514533106057
-363743198.2432936,0.8201431173603251
-2122511757.2146215,
153990215.08001614,0.07599904060474473
764706784.8685081,0.11117701228891143
206954578.89518112,0.07934856089495616
1263693638.1175027,0.12403849280118096
-2092712694.2401104,
-2190751369.8572555,
-990429892.161341,
1649280419.0178485,0.1289935771805184
1947951660.9975233,0.13317079646915264
318077732.0316804,0.09320663382730905
2036286067.3326504,0.17804635010814726
-2422700060.8381796,
-2663155210.042026,
621618166.3375252,0.13791513118939783
-1996915250.0662923,
788169182.8955834,0.12780871920012216
-179884507.83625758,0.06392390356699745
-1429420122.792211,
-759801070.8556385,0.03941511012440778
-377255756.2138335,0.014808016991281975
-176826403.2895573,0.032432403027580554
-1571706209.1503134,0.10011000085474236
-1267262031.3348074,
-1263386603.2755122,0.0336901492525066
-1478945700.891733,
-1119172425.8560824,0.02591059639070288
-1276688043.7283475,0.02341834337029702
-1944456617.7833018,
-1226763083.8150733,
-1046016904.0420817,0.020473915322505813
-1731918595.4106183,0.10011
-2456485517.5966287,
-2735699786.452474,
-257290623.78377396,0.055103716327739236
3249004684.73125,0.19002520827336142
-796130254.1924467,0.03569908327709547
-1250051363.0851755,
654273965.9745753,0.09978924788396772
-2456485517.5966287,
1351789518.997156,0.12778611298080148
2531967597.229819,0.16631184778625824
3061580688.7214403,0.19353401147203436
-2491279192.0993886,
-904645332.3962328,0.02346471773976588
-2753433450.491621,
-200875655.99531826,0.05903945287392443
-1374700753.5620527,0.10011
-1630951264.8812244,
-2130008020.2127304,
-1093320125.6477501,
1080367833.6746097,0.1099198471587564
2054618036.7259345,0.14341073740936036
-2155923807.691005,
193351198.0807828,0.08278531719259051
-80083034.64623693,0.06659039990158729
-1620522664.5471487,
389992340.1126554,0.08480869475958194
2672386566.0360665,0.1608437996699384
1120946837.131176,0.10878966747369855
-2164671080.75388,
-89450641.04967457,0.06668590629199801
-627579865.9184966,
1738026684.160687,0.1418179359696393
-1613192886.3940582,0.10010998760581696
-1936148453.5915818,
-1048637206.3432114,0.015658719099348652
-1649565811.5838485,0.10011
-771794091.5613236,0.02091328206873482
-2145083035.1994479,
-2021332574.202651,
-1182890264.385797,0.013095388526293382
-54421302.860301234,0.06553164151976638
540011647.4936625,0.09969913945369752
1609932443.4852333,0.14056701154303194
-1364691692.0718036,0.022165679855179584
-1376507681.6941195,0.020801286660458836
586180420.3519113,0.11555253456352373
-2370063452.726198,
-216766078.42647764,0.05701392225468396
-821700030.107085,0.03221469141535619
-656457901.0983255,0.02206459509100626
-2456485517.5966287,
1556343296.639289,0.11099905734594842
47676945.59862451,0.072543758466905
258745998.93072736,0.08240135076194446
-512210185.83183444,0.04980886189175942
-12074744.778946057,0.06915108377049727
1837514401.9624128,0.14520548620184506
-805005614.8955483,0.036473234144051535
4846188371.462809,0.24933679780125884
534871644.3104186,0.09376488280913976
818650170.629375,0.11757591513650609
-1248753690.3324242,0.10011
277586056.8096365,0.07901054745026244
-296633904.8575823,0.05831247145097216
1051258240.523737,0.1089801330603052
697126533.4778247,0.1063538215220398
-1903647541.4387178,
-2195662496.12495,
1580160442.6736407,0.13901645732629878
-156776292.13505527,0.057695788781670275
154216950.9533431,0.07390909669357716
-1958570705.4130569,
-881596912.7032034,0.03930193086729661
-983794634.2119606,
-604863543.1039906,
182144181.55430335,0.08078507120882401
-1520139330.3196607,0.10011
-557379203.1183727,0.029109283464371322
1181544196.2805777,0.13207048061042356
-1093449397.15491,0.10011000003191606
2613770472.043358,0.16049432237875044
-471727282.93724567,0.05155033481363149
-1490948296.198413,0.10011
-1798462723.1788878,
-1219119963.6977777,0.02660193802203393
1614339714.4191828,0.13191469289301438
-150059678.20138887,0.05727237471264079
-1747886131.3277717,
350361388.05691427,0.09255934035619413
-2456485517.5966287,
-2030396395.6520648,
851092862.9544401,0.11171538201816385
-2192108892.7560263,
-3364888596.2769184,
-1955642580.9939027,
2134133834.1376524,0.1902344302309224
-31059361.664287586,0.06901080873987005
1160832141.7925298,0.10874786750597323
-1920959867.95362,
307883792.9412621,0.08057185866598819
-805636607.249145,-0.0002878023944231932
-2245615872.276479,
50793485.20870443,0.07318109495385897
-320327411.10899407,0.049339270646017966
-2732369506.3375244,
-1921330983.8458557,
-1363954237.2202663,
-1821291704.900343,
795962509.9156857,0.10905326844979263
-2044977006.8877287,
-221660528.69348082,0.060267427314148685
-1370450618.5838695,
-1949550998.0435374,
-627052596.3182223,
1136106087.7633543,0.13880426493476372
549330786.1810653,0.09117160907295727
161283160.39283085,0.07691201415572606
-805265044.6829407,0.03083980060367127
852215014.6990997,0.10209747562818297
415198893.58428013,0.08594834567682698
381414199.7025994,0.08938185599275088
-1200711714.2012517,
-1939734871.816864,
157157024.0703245,0.07792631896135735
482395520.8616075,0.08918739152552078
-983186944.2948954,
540369437.8803974,0.08775507384142438
-239528845.06099182,0.0600470403999369
-437618337.74833316,
-1427272055.495173,
1011969855.3196933,0.09924413908093875
-2262611635.129857,
-2454923741.003109,
-1746729094.7055302,
615385646.2144332,0.09295288080872229
-1744348216.921421,
-1660707239.125341,
-550187368.3935957,0.05451048858373932
-556990042.6940237,0.04898794731999085
-2411459831.5573053,
-173878292.51404497,0.0642960687156035
-819572553.5729873,
532026479.54921424,0.09218043192012683
413318370.38304895,0.08765921776836988
1272513569.925727,0.12284139171964092
